Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6807,CA-2024-104086,2024-06-05,2024-06-06,First Class,PL-10110,Matthew Hernandez,Consumer,United States,Philadelphia,Pennsylvania,19104,East,OFF-AR-10001139,Office Supplies,Art,Avery Sketchbook v6.2,15.3,1,0.6,-11.47
6808,CA-2024-104087,2024-06-16,2024-06-17,First Class,PL-10447,Anthony Jones,Corporate,United States,Charlotte,North Carolina,28202,South,OFF-FA-10001198,Office Supplies,Fasteners,Smead Paper Clips v1.2,12.15,1,0.0,4.25
6809,CA-2023-104088,2023-05-18,2023-05-20,Second Class,KA-10703,Sandra Hernandez,Corporate,United States,Cleveland,Ohio,44114,East,OFF-LA-10001249,Office Supplies,Labels,Bush Color-Coding Dots v9.5,25.06,2,0.4,-2.08
6810,CA-2023-104088,2023-05-18,2023-05-20,Second Class,KA-10703,Sandra Hernandez,Corporate,United States,Cleveland,Ohio,44114,East,TEC-MA-10001054,Technology,Machines,Global Binding Machine v9.0,2947.04,2,0.4,-1375.29
6811,CA-2023-104088,2023-05-18,2023-05-20,Second Class,KA-10703,Sandra Hernandez,Corporate,United States,Cleveland,Ohio,44114,East,OFF-FA-10001198,Office Supplies,Fasteners,Smead Paper Clips v1.2,14.58,2,0.4,-1.22
6812,CA-2023-104089,2023-10-25,2023-10-29,Standard Class,MD-10580,Nancy Anderson,Corporate,United States,Minneapolis,Minnesota,55401,Central,TEC-MA-10001054,Technology,Machines,Global Binding Machine v9.0,12279.35,5,0.0,1473.52
6813,CA-2023-104090,2023-09-21,2023-09-24,Standard Class,KA-10341,Elizabeth Gonzalez,Home Office,United States,Austin,Texas,78701,Central,TEC-AC-10001037,Technology,Accessories,Dell Webcam v7.2,41.54,1,0.2,-0.0
6814,CA-2023-104090,2023-09-21,2023-09-24,Standard Class,KA-10341,Elizabeth Gonzalez,Home Office,United States,Austin,Texas,78701,Central,OFF-EN-10001238,Office Supplies,Envelopes,GBC Security Tint Envelopes v1.9,12.83,1,0.4,-1.07
6815,CA-2023-104090,2023-09-21,2023-09-24,Standard Class,KA-10341,Elizabeth Gonzalez,Home Office,United States,Austin,Texas,78701,Central,FUR-TA-10001377,Furniture,Tables,Wilson Jones Conference Table v11.5,3422.16,5,0.2,-769.99
6816,CA-2025-104091,2025-06-19,2025-06-21,Second Class,ZC-10328,Betty Johnson,Corporate,United States,Detroit,Michigan,48201,Central,OFF-ST-10001156,Office Supplies,Storage,Logitech Mobile Filing Cabinet v9.5,519.68,2,0.0,93.54
6817,CA-2023-104092,2023-09-21,2023-09-23,Second Class,HL-10630,Elizabeth Jones,Consumer,United States,Austin,Texas,78701,Central,OFF-FA-10001206,Office Supplies,Fasteners,Smead Staples v4.9,7.15,3,0.2,1.34
6818,CA-2023-104093,2023-06-14,2023-06-16,Second Class,ZC-10501,Linda Garcia,Consumer,United States,Chicago,Illinois,60601,Central,FUR-CH-10001314,Furniture,Chairs-Ergonomic,Sauder Premium Kneeling Chair v5.1,916.19,2,0.2,-22.91
6819,CA-2023-104094,2023-08-25,2023-08-25,Same Day,PL-10141,Barbara Wilson,Consumer,United States,Boston,Massachusetts,02108,East,OFF-FA-10001218,Office Supplies,Fasteners,Bush Binder Clips v1.1,14.58,2,0.0,5.1
6820,CA-2023-104094,2023-08-25,2023-08-25,Same Day,PL-10141,Barbara Wilson,Consumer,United States,Boston,Massachusetts,02108,East,TEC-CO-10001093,Technology,Copiers,Samsung Multi-Function Copier v4.0,8759.38,2,0.2,1642.39
6821,CA-2025-104095,2025-05-16,2025-05-20,Standard Class,ZC-10065,Robert Taylor,Consumer,United States,Cleveland,Ohio,44114,East,FUR-TA-10001385,Furniture,Tables,Canon Writing Desk v1.7,3100.04,3,0.3,-1240.02
6822,CA-2024-104096,2024-11-22,2024-11-29,Standard Class,AR-10220,Richard Smith,Corporate,United States,Columbus,Ohio,43215,East,OFF-ST-10001168,Office Supplies,Storage,Brother Stacking Drawers v5.7,70.22,1,0.4,-25.74
6823,CA-2025-104097,2025-04-26,2025-04-29,Second Class,CH-10096,Richard Robinson,Corporate,United States,Pittsburgh,Pennsylvania,15201,East,OFF-ST-10001170,Office Supplies,Storage,HP Mobile Filing Cabinet v6.2,40.1,1,0.2,-1.0
6824,CA-2025-104098,2025-04-03,2025-04-05,First Class,KA-10485,Charles Lee,Consumer,United States,Detroit,Michigan,48201,Central,OFF-SU-10001258,Office Supplies,Supplies,Brother Paper Trimmer v11.3,69.38,1,0.0,6.94
6825,CA-2025-104098,2025-04-03,2025-04-05,First Class,KA-10485,Charles Lee,Consumer,United States,Detroit,Michigan,48201,Central,OFF-EN-10001225,Office Supplies,Envelopes,Xerox Security Tint Envelopes v11.4,5.01,1,0.0,1.75
6826,CA-2025-104098,2025-04-03,2025-04-05,First Class,KA-10485,Charles Lee,Consumer,United States,Detroit,Michigan,48201,Central,OFF-ST-10001166,Office Supplies,Storage,Apple Mobile Filing Cabinet v2.2,188.08,1,0.0,33.85
6827,CA-2023-104099,2023-10-19,2023-10-23,Second Class,ZC-10501,Linda Garcia,Consumer,United States,Chicago,Illinois,60601,Central,FUR-FU-10001337,Furniture,Furnishings,Wilson Jones Desk Lamp v6.5,75.71,3,0.8,-227.12
6828,CA-2023-104099,2023-10-19,2023-10-23,Second Class,ZC-10501,Linda Garcia,Consumer,United States,Chicago,Illinois,60601,Central,TEC-CO-10001090,Technology,Copiers,HP High-Volume Color Copier v5.5,1574.01,1,0.8,-3541.52
6829,CA-2023-104099,2023-10-19,2023-10-23,Second Class,ZC-10501,Linda Garcia,Consumer,United States,Chicago,Illinois,60601,Central,TEC-MA-10001054,Technology,Machines,Global Binding Machine v9.0,9823.48,5,0.2,-982.35
6830,CA-2023-104099,2023-10-19,2023-10-23,Second Class,ZC-10501,Linda Garcia,Consumer,United States,Chicago,Illinois,60601,Central,FUR-TA-10001388,Furniture,Tables,Avery Adjustable Standing Desk v7.7,921.13,1,0.3,-368.45
6831,CA-2023-104099,2023-10-19,2023-10-23,Second Class,ZC-10501,Linda Garcia,Consumer,United States,Chicago,Illinois,60601,Central,TEC-MA-10001065,Technology,Machines,Apple 3D Printer v6.1,864.22,1,0.6,-1037.07
6832,CA-2024-104100,2024-11-28,2024-11-28,Same Day,MD-10318,Robert Thomas,Corporate,United States,Cleveland,Ohio,44114,East,FUR-CH-10001279,Furniture,Chairs,Global Stool v7.0,991.89,2,0.2,-61.99
6833,CA-2025-104101,2025-05-06,2025-05-10,Second Class,AR-10440,Jessica Martin,Corporate,United States,Tampa,Florida,33602,South,OFF-AR-10001136,Office Supplies,Art,Sauder Watercolor Set v10.0,14.91,1,0.15,2.63
6834,CA-2023-104102,2023-06-10,2023-06-13,Second Class,JS-10089,Christopher Thomas,Home Office,United States,Indianapolis,Indiana,46201,Central,FUR-FU-10001328,Furniture,Furnishings,Avery Desk Lamp v9.3,222.03,3,0.15,13.06
6835,CA-2023-104102,2023-06-10,2023-06-13,Second Class,JS-10089,Christopher Thomas,Home Office,United States,Indianapolis,Indiana,46201,Central,OFF-SU-10001265,Office Supplies,Supplies,Hon Heavy Duty Stapler v5.1,101.54,2,0.0,10.15
6836,CA-2023-104103,2023-06-28,2023-06-28,Same Day,AR-10378,David Johnson,Home Office,United States,Houston,Texas,77002,Central,TEC-MA-10001069,Technology,Machines,Brother Binding Machine v10.6,564.39,2,0.8,-1918.92
6837,CA-2023-104103,2023-06-28,2023-06-28,Same Day,AR-10378,David Johnson,Home Office,United States,Houston,Texas,77002,Central,FUR-CH-10001312,Furniture,Chairs-Ergonomic,Smead Active Sitting Stool v12.1,472.0,2,0.2,-11.8
6838,CA-2025-104104,2025-02-22,2025-02-26,Second Class,CH-10783,William Thomas,Consumer,United States,Minneapolis,Minnesota,55401,Central,OFF-FA-10001215,Office Supplies,Fasteners,Apple Paper Clips v6.2,30.38,2,0.15,7.15
6839,CA-2025-104104,2025-02-22,2025-02-26,Second Class,CH-10783,William Thomas,Consumer,United States,Minneapolis,Minnesota,55401,Central,OFF-LA-10001255,Office Supplies,Labels,Wilson Jones File Folder Labels v8.9,36.78,3,0.0,12.87
6840,CA-2025-104105,2025-02-08,2025-02-08,Same Day,KA-10697,Daniel Jackson,Consumer,United States,Cleveland,Ohio,44114,East,OFF-ST-10001159,Office Supplies,Storage,Bush Stacking Drawers v1.2,866.97,3,0.0,156.05
6841,CA-2024-104106,2024-05-30,2024-06-02,Standard Class,HL-10481,Sandra Sanchez,Home Office,United States,San Francisco,California,94102,West,FUR-BO-10001360,Furniture,Bookcases,Fellowes Metal Bookcase v12.8,450.0,1,0.0,22.5
6842,CA-2024-104107,2024-07-17,2024-07-20,Second Class,PL-10754,Thomas Lopez,Consumer,United States,Austin,Texas,78701,Central,OFF-SU-10001261,Office Supplies,Supplies,Logitech Paper Trimmer v5.9,48.89,1,0.4,-24.44
6843,CA-2024-104107,2024-07-17,2024-07-20,Second Class,PL-10754,Thomas Lopez,Consumer,United States,Austin,Texas,78701,Central,TEC-CO-10001093,Technology,Copiers,Samsung Multi-Function Copier v4.0,17518.75,4,0.2,3284.76
6844,CA-2023-104108,2023-04-19,2023-04-25,Standard Class,CH-10681,Joseph Lewis,Corporate,United States,Louisville,Kentucky,40202,South,OFF-AR-10001144,Office Supplies,Art,Apple Watercolor Set v11.1,49.46,4,0.1,10.99
6845,CA-2025-104109,2025-11-06,2025-11-06,Same Day,TB-10658,Jessica Clark,Consumer,United States,Houston,Texas,77002,Central,OFF-SU-10001262,Office Supplies,Supplies,BIC Heavy Duty Stapler v7.6,481.04,7,0.2,-60.13
6846,CA-2025-104110,2025-10-22,2025-10-22,Same Day,HL-10743,Jane Martinez,Corporate,United States,Dallas,Texas,75201,Central,OFF-AP-10001182,Office Supplies,Appliances,Wilson Jones Air Purifier v8.6,856.85,2,0.2,21.42
6847,CA-2025-104110,2025-10-22,2025-10-22,Same Day,HL-10743,Jane Martinez,Corporate,United States,Dallas,Texas,75201,Central,OFF-EN-10001238,Office Supplies,Envelopes,GBC Security Tint Envelopes v1.9,8.56,1,0.6,-5.34
6848,CA-2023-104111,2023-06-27,2023-06-29,First Class,TB-10617,Daniel Miller,Home Office,United States,Portland,Oregon,97201,West,FUR-CH-10001313,Furniture,Chairs-Ergonomic,HP Ergonomic Lumbar Support Chair v3.2,528.66,1,0.0,95.16
6849,CA-2023-104112,2023-12-29,2023-12-30,First Class,MD-10654,Richard Robinson,Home Office,United States,Seattle,Washington,98101,West,FUR-FU-10001332,Furniture,Furnishings,Fellowes Desktop Organizer v1.1,543.83,5,0.1,60.43
6850,CA-2025-104113,2025-10-07,2025-10-07,Same Day,AR-10408,Mary Sanchez,Home Office,United States,Philadelphia,Pennsylvania,19104,East,OFF-FA-10001217,Office Supplies,Fasteners,Xerox Paper Clips v7.2,7.52,1,0.4,-0.63
6851,CA-2025-104114,2025-12-11,2025-12-16,Standard Class,TB-10019,Robert Ramirez,Consumer,United States,Denver,Colorado,80202,West,OFF-ST-10001169,Office Supplies,Storage,Apple Plastic Storage Bin v3.4,2831.86,10,0.15,99.95
6852,CA-2025-104114,2025-12-11,2025-12-16,Standard Class,TB-10019,Robert Ramirez,Consumer,United States,Denver,Colorado,80202,West,TEC-AC-10001030,Technology,Accessories,Samsung Webcam v7.5,411.84,4,0.0,82.37
6853,CA-2025-104114,2025-12-11,2025-12-16,Standard Class,TB-10019,Robert Ramirez,Consumer,United States,Denver,Colorado,80202,West,FUR-FU-10001328,Furniture,Furnishings,Avery Desk Lamp v9.3,78.36,1,0.1,8.7
6854,CA-2025-104114,2025-12-11,2025-12-16,Standard Class,TB-10019,Robert Ramirez,Consumer,United States,Denver,Colorado,80202,West,OFF-PA-10001116,Office Supplies,Paper,Hon Multipurpose Cardstock v3.6,63.01,1,0.0,25.2
6855,CA-2025-104115,2025-04-13,2025-04-15,Second Class,PL-10098,David Gonzalez,Consumer,United States,Atlanta,Georgia,30303,South,FUR-CH-10001288,Furniture,Chairs,Logitech Mesh Task Chair v4.5,273.5,1,0.0,41.03
6856,CA-2025-104116,2025-06-14,2025-06-14,Same Day,KA-10730,Jane Clark,Home Office,United States,Charlotte,North Carolina,28202,South,TEC-AC-10001036,Technology,Accessories,Canon Webcam v9.3,121.24,1,0.2,-0.0
6857,CA-2025-104116,2025-06-14,2025-06-14,Same Day,KA-10730,Jane Clark,Home Office,United States,Charlotte,North Carolina,28202,South,TEC-PH-10001015,Technology,Phones,Xerox Smartphone v11.0,1494.84,2,0.0,373.71
6858,CA-2025-104116,2025-06-14,2025-06-14,Same Day,KA-10730,Jane Clark,Home Office,United States,Charlotte,North Carolina,28202,South,OFF-SU-10001276,Office Supplies,Supplies,Smead Heavy Duty Stapler v5.9,65.86,2,0.0,6.59
6859,CA-2023-104117,2023-04-21,2023-04-25,Second Class,AR-10325,Mary Harris,Home Office,United States,Los Angeles,California,90012,West,OFF-SU-10001277,Office Supplies,Supplies,Apple Tape Dispenser v1.9,54.12,1,0.1,0.0
6860,CA-2023-104117,2023-04-21,2023-04-25,Second Class,AR-10325,Mary Harris,Home Office,United States,Los Angeles,California,90012,West,OFF-EN-10001227,Office Supplies,Envelopes,Hon Self-Seal Envelopes v8.0,10.69,1,0.0,3.74
6861,CA-2023-104117,2023-04-21,2023-04-25,Second Class,AR-10325,Mary Harris,Home Office,United States,Los Angeles,California,90012,West,OFF-FA-10001203,Office Supplies,Fasteners,Hon Binder Clips v11.9,14.0,1,0.15,3.29
6862,CA-2023-104117,2023-04-21,2023-04-25,Second Class,AR-10325,Mary Harris,Home Office,United States,Los Angeles,California,90012,West,TEC-AC-10001035,Technology,Accessories,Smead Headset v1.4,460.72,4,0.0,92.14
6863,CA-2024-104118,2024-09-06,2024-09-11,Standard Class,ZC-10414,Susan Hernandez,Home Office,United States,Louisville,Kentucky,40202,South,TEC-MA-10001061,Technology,Machines,BIC Binding Machine v2.1,4354.43,2,0.15,-153.69
6864,CA-2024-104118,2024-09-06,2024-09-11,Standard Class,ZC-10414,Susan Hernandez,Home Office,United States,Louisville,Kentucky,40202,South,OFF-AP-10001176,Office Supplies,Appliances,Avery Compact Refrigerator v1.1,635.04,4,0.0,139.71
6865,CA-2024-104119,2024-09-14,2024-09-15,First Class,CH-10657,Sarah Thomas,Home Office,United States,Miami,Florida,33101,South,TEC-AC-10001033,Technology,Accessories,Sauder External SSD v9.8,113.85,1,0.0,22.77
6866,CA-2024-104119,2024-09-14,2024-09-15,First Class,CH-10657,Sarah Thomas,Home Office,United States,Miami,Florida,33101,South,TEC-CO-10001091,Technology,Copiers,Canon High-Volume Color Copier v2.3,10084.0,4,0.0,3529.4
6867,CA-2024-104119,2024-09-14,2024-09-15,First Class,CH-10657,Sarah Thomas,Home Office,United States,Miami,Florida,33101,South,TEC-AC-10001025,Technology,Accessories,Smead Wireless Mouse v11.4,1001.1,5,0.0,200.22
6868,CA-2024-104119,2024-09-14,2024-09-15,First Class,CH-10657,Sarah Thomas,Home Office,United States,Miami,Florida,33101,South,TEC-PH-10001016,Technology,Phones,Canon Conference Phone v7.5,630.98,1,0.0,157.75
6869,CA-2025-104120,2025-07-12,2025-07-13,First Class,TB-10415,Barbara Jones,Home Office,United States,New York,New York,10001,East,OFF-LA-10001251,Office Supplies,Labels,Global Shipping Labels v9.9,2.67,1,0.0,0.93
6870,CA-2025-104120,2025-07-12,2025-07-13,First Class,TB-10415,Barbara Jones,Home Office,United States,New York,New York,10001,East,FUR-TA-10001370,Furniture,Tables,HP Computer Desk v11.4,3172.56,3,0.0,63.45
6871,CA-2025-104120,2025-07-12,2025-07-13,First Class,TB-10415,Barbara Jones,Home Office,United States,New York,New York,10001,East,OFF-BI-10001127,Office Supplies,Binders,Smead Clear Cove Binder v7.9,54.65,1,0.15,19.29
6872,CA-2025-104121,2025-06-19,2025-06-19,Same Day,JS-10525,Susan Johnson,Corporate,United States,Denver,Colorado,80202,West,OFF-FA-10001201,Office Supplies,Fasteners,Smead Binder Clips v3.6,28.89,2,0.1,8.02
6873,CA-2025-104121,2025-06-19,2025-06-19,Same Day,JS-10525,Susan Johnson,Corporate,United States,Denver,Colorado,80202,West,TEC-CO-10001083,Technology,Copiers,Xerox High-Volume Color Copier v12.7,4086.24,1,0.15,961.47
6874,CA-2025-104121,2025-06-19,2025-06-19,Same Day,JS-10525,Susan Johnson,Corporate,United States,Denver,Colorado,80202,West,TEC-AC-10001038,Technology,Accessories,BIC USB-C Hub v8.2,62.19,2,0.1,6.91
6875,CA-2023-104122,2023-12-30,2023-12-30,Same Day,TB-10107,Sandra Perez,Consumer,United States,Pittsburgh,Pennsylvania,15201,East,OFF-AR-10001136,Office Supplies,Art,Sauder Watercolor Set v10.0,17.54,1,0.0,5.26
6876,CA-2024-104123,2024-11-28,2024-11-29,First Class,CH-10492,Nancy Gonzalez,Corporate,United States,Cleveland,Ohio,44114,East,OFF-LA-10001251,Office Supplies,Labels,Global Shipping Labels v9.9,4.27,2,0.2,0.8
6877,CA-2024-104123,2024-11-28,2024-11-29,First Class,CH-10492,Nancy Gonzalez,Corporate,United States,Cleveland,Ohio,44114,East,FUR-BO-10001350,Furniture,Bookcases,GBC Corner Bookshelf v12.8,874.64,1,0.0,43.73
6878,CA-2023-104124,2023-05-04,2023-05-06,First Class,AR-10745,Barbara Lewis,Corporate,United States,Charlotte,North Carolina,28202,South,FUR-FU-10001318,Furniture,Furnishings,Dell Desk Lamp v7.9,124.11,2,0.2,-0.0
6879,CA-2023-104124,2023-05-04,2023-05-06,First Class,AR-10745,Barbara Lewis,Corporate,United States,Charlotte,North Carolina,28202,South,OFF-FA-10001214,Office Supplies,Fasteners,Canon Paper Clips v5.0,7.06,1,0.0,2.47
6880,CA-2025-104125,2025-03-14,2025-03-16,First Class,KA-10095,Susan Perez,Home Office,United States,San Francisco,California,94102,West,OFF-FA-10001217,Office Supplies,Fasteners,Xerox Paper Clips v7.2,12.54,1,0.0,4.39
6881,CA-2025-104126,2025-06-11,2025-06-14,Second Class,CH-10789,Richard Harris,Corporate,United States,Los Angeles,California,90012,West,FUR-BO-10001356,Furniture,Bookcases,Logitech Library Shelving v3.0,1125.17,2,0.2,-210.97
6882,CA-2025-104127,2025-08-06,2025-08-10,Second Class,HL-10068,Elizabeth Sanchez,Corporate,United States,Richmond,Virginia,23219,South,FUR-CH-10001309,Furniture,Chairs-Ergonomic,Apple Active Sitting Stool v11.3,591.08,1,0.1,52.54
6883,CA-2025-104127,2025-08-06,2025-08-10,Second Class,HL-10068,Elizabeth Sanchez,Corporate,United States,Richmond,Virginia,23219,South,TEC-AC-10001044,Technology,Accessories,Samsung USB-C Hub v6.9,237.87,1,0.0,47.57
6884,CA-2025-104128,2025-09-29,2025-10-01,Second Class,PL-10002,Elizabeth Jones,Home Office,United States,Detroit,Michigan,48201,Central,FUR-CH-10001295,Furniture,Chairs-Ergonomic,Apple Active Sitting Stool v12.0,1035.34,2,0.1,92.03
6885,CA-2025-104128,2025-09-29,2025-10-01,Second Class,PL-10002,Elizabeth Jones,Home Office,United States,Detroit,Michigan,48201,Central,OFF-FA-10001217,Office Supplies,Fasteners,Xerox Paper Clips v7.2,12.54,1,0.0,4.39
6886,CA-2025-104129,2025-11-01,2025-11-03,Second Class,CH-10298,Matthew Rodriguez,Corporate,United States,Cleveland,Ohio,44114,East,TEC-PH-10001005,Technology,Phones,GBC Conference Phone v6.0,1080.26,2,0.2,67.52
6887,CA-2025-104129,2025-11-01,2025-11-03,Second Class,CH-10298,Matthew Rodriguez,Corporate,United States,Cleveland,Ohio,44114,East,OFF-PA-10001112,Office Supplies,Paper,Logitech Recycled Copy Paper v8.1,29.9,2,0.0,11.96
6888,CA-2024-104130,2024-08-10,2024-08-11,First Class,TB-10349,Nancy Harris,Home Office,United States,Miami,Florida,33101,South,OFF-SU-10001276,Office Supplies,Supplies,Smead Heavy Duty Stapler v5.9,29.64,1,0.1,0.0
6889,CA-2024-104130,2024-08-10,2024-08-11,First Class,TB-10349,Nancy Harris,Home Office,United States,Miami,Florida,33101,South,OFF-FA-10001212,Office Supplies,Fasteners,Bush Push Pins v7.5,34.11,3,0.0,11.94
6890,CA-2025-104131,2025-11-12,2025-11-16,Second Class,HL-10279,Robert Thomas,Corporate,United States,Denver,Colorado,80202,West,OFF-PA-10001107,Office Supplies,Paper,Sauder Premium Laser Paper v2.2,76.2,2,0.0,30.48
6891,CA-2025-104132,2025-10-02,2025-10-04,First Class,CH-10294,John Moore,Corporate,United States,Philadelphia,Pennsylvania,19104,East,OFF-FA-10001197,Office Supplies,Fasteners,Brother Binder Clips v6.2,11.08,1,0.4,-0.92
6892,CA-2025-104132,2025-10-02,2025-10-04,First Class,CH-10294,John Moore,Corporate,United States,Philadelphia,Pennsylvania,19104,East,OFF-ST-10001166,Office Supplies,Storage,Apple Mobile Filing Cabinet v2.2,37.62,1,0.8,-116.61
6893,CA-2024-104133,2024-08-12,2024-08-16,Standard Class,MD-10518,Margaret Rodriguez,Consumer,United States,Houston,Texas,77002,Central,TEC-CO-10001088,Technology,Copiers,Hon Digital Copier v1.7,4224.08,1,0.2,792.01
6894,CA-2023-104134,2023-02-09,2023-02-12,Second Class,ZC-10142,Karen Hernandez,Home Office,United States,Miami,Florida,33101,South,FUR-TA-10001385,Furniture,Tables,Canon Writing Desk v1.7,1033.35,1,0.3,-413.34
6895,CA-2024-104135,2024-10-07,2024-10-07,Same Day,AR-10757,Karen Harris,Consumer,United States,Dallas,Texas,75201,Central,OFF-AR-10001146,Office Supplies,Art,Xerox Acrylic Paint Set v7.2,22.82,2,0.0,6.85
6896,CA-2025-104136,2025-05-18,2025-05-20,First Class,TB-10149,Linda Miller,Corporate,United States,Charlotte,North Carolina,28202,South,TEC-PH-10001001,Technology,Phones,Hon Office Phone v3.8,565.07,1,0.0,141.27
6897,CA-2025-104137,2025-10-25,2025-10-28,Standard Class,KA-10072,Jane Gonzalez,Home Office,United States,Columbus,Ohio,43215,East,OFF-ST-10001161,Office Supplies,Storage,Hon Stacking Drawers v12.1,95.44,1,0.6,-100.21
6898,CA-2025-104138,2025-12-17,2025-12-18,First Class,KA-10439,David Anderson,Home Office,United States,Louisville,Kentucky,40202,South,FUR-FU-10001335,Furniture,Furnishings,Sauder Wall Clock v9.9,93.99,1,0.0,18.8
6899,CA-2025-104138,2025-12-17,2025-12-18,First Class,KA-10439,David Anderson,Home Office,United States,Louisville,Kentucky,40202,South,FUR-CH-10001300,Furniture,Chairs-Ergonomic,Logitech Active Sitting Stool v7.1,862.48,1,0.0,155.25
6900,CA-2024-104139,2024-05-15,2024-05-19,Second Class,HL-10775,Sandra Johnson,Home Office,United States,New York,New York,10001,East,OFF-BI-10001125,Office Supplies,Binders,HP Clear Cove Binder v8.6,18.69,1,0.0,8.41
6901,CA-2024-104139,2024-05-15,2024-05-19,Second Class,HL-10775,Sandra Johnson,Home Office,United States,New York,New York,10001,East,OFF-SU-10001258,Office Supplies,Supplies,Brother Paper Trimmer v11.3,69.38,1,0.0,6.94
6902,CA-2025-104140,2025-11-15,2025-11-15,Same Day,JS-10737,Sarah Anderson,Home Office,United States,Minneapolis,Minnesota,55401,Central,OFF-SU-10001271,Office Supplies,Supplies,Brother Heavy Duty Stapler v12.3,70.2,1,0.0,7.02
6903,CA-2025-104141,2025-07-05,2025-07-05,Same Day,TB-10738,Lisa Smith,Corporate,United States,Seattle,Washington,98101,West,TEC-MA-10001052,Technology,Machines,Wilson Jones Heavy Duty Shredder v11.2,4519.22,2,0.0,542.31
6904,CA-2025-104141,2025-07-05,2025-07-05,Same Day,TB-10738,Lisa Smith,Corporate,United States,Seattle,Washington,98101,West,OFF-FA-10001193,Office Supplies,Fasteners,Logitech Rubber Bands v10.9,3.33,1,0.1,0.92
6905,CA-2025-104141,2025-07-05,2025-07-05,Same Day,TB-10738,Lisa Smith,Corporate,United States,Seattle,Washington,98101,West,OFF-AP-10001178,Office Supplies,Appliances,Sauder Compact Refrigerator v3.9,518.83,2,0.1,69.18
6906,CA-2025-104141,2025-07-05,2025-07-05,Same Day,TB-10738,Lisa Smith,Corporate,United States,Seattle,Washington,98101,West,TEC-CO-10001092,Technology,Copiers,Hon Digital Copier v10.6,4322.1,2,0.0,1512.74
6907,CA-2025-104142,2025-10-01,2025-10-02,First Class,KA-10647,Michael Brown,Corporate,United States,Houston,Texas,77002,Central,FUR-CH-10001309,Furniture,Chairs-Ergonomic,Apple Active Sitting Stool v11.3,525.4,1,0.2,-13.14
6908,CA-2025-104143,2025-11-23,2025-11-23,Same Day,CH-10612,Daniel Garcia,Home Office,United States,Atlanta,Georgia,30303,South,OFF-PA-10001100,Office Supplies,Paper,Bush Photo Paper v8.1,178.57,4,0.15,52.52
6909,CA-2023-104144,2023-12-28,2023-12-29,First Class,ZC-10799,Elizabeth Gonzalez,Home Office,United States,Phoenix,Arizona,85001,West,OFF-EN-10001237,Office Supplies,Envelopes,Fellowes Security Tint Envelopes v9.5,27.24,1,0.1,7.56
6910,CA-2025-104145,2025-06-07,2025-06-13,Standard Class,KA-10091,Margaret Garcia,Consumer,United States,Philadelphia,Pennsylvania,19104,East,OFF-EN-10001233,Office Supplies,Envelopes,HP Self-Seal Envelopes v2.7,12.34,2,0.2,2.32
6911,CA-2025-104146,2025-09-14,2025-09-19,Standard Class,AR-10070,Barbara Wilson,Corporate,United States,Boston,Massachusetts,02108,East,OFF-EN-10001224,Office Supplies,Envelopes,Canon Security Tint Envelopes v2.4,111.6,4,0.0,39.06
6912,CA-2025-104146,2025-09-14,2025-09-19,Standard Class,AR-10070,Barbara Wilson,Corporate,United States,Boston,Massachusetts,02108,East,OFF-BI-10001135,Office Supplies,Binders,Wilson Jones Ring Binder v4.1,236.03,2,0.15,83.31
6913,CA-2024-104147,2024-04-11,2024-04-15,Second Class,MD-10371,Jane Johnson,Corporate,United States,Miami,Florida,33101,South,TEC-PH-10001021,Technology,Phones,BIC Office Phone v10.3,1263.38,2,0.0,315.85
6914,CA-2024-104148,2024-06-08,2024-06-12,Standard Class,KA-10121,Barbara Harris,Home Office,United States,Boston,Massachusetts,02108,East,OFF-AR-10001143,Office Supplies,Art,Xerox Watercolor Set v3.5,72.73,7,0.0,21.82
6915,CA-2025-104149,2025-10-17,2025-10-22,Standard Class,KA-10359,Thomas Williams,Consumer,United States,Columbus,Ohio,43215,East,TEC-MA-10001056,Technology,Machines,Hon Laser Engraver v11.9,412.14,1,0.2,-41.21
6916,CA-2025-104149,2025-10-17,2025-10-22,Standard Class,KA-10359,Thomas Williams,Consumer,United States,Columbus,Ohio,43215,East,FUR-CH-10001314,Furniture,Chairs-Ergonomic,Sauder Premium Kneeling Chair v5.1,458.1,1,0.2,-11.45
6917,CA-2024-104150,2024-09-08,2024-09-10,First Class,MD-10244,Daniel Ramirez,Corporate,United States,Nashville,Tennessee,37201,South,OFF-EN-10001239,Office Supplies,Envelopes,Bush Catalog Envelopes v7.2,6.89,1,0.0,2.41
6918,CA-2024-104151,2024-12-14,2024-12-14,Same Day,PL-10151,Charles Thomas,Home Office,United States,Dallas,Texas,75201,Central,OFF-SU-10001267,Office Supplies,Supplies,Avery Heavy Duty Stapler v4.2,43.31,1,0.2,-5.42
6919,CA-2024-104151,2024-12-14,2024-12-14,Same Day,PL-10151,Charles Thomas,Home Office,United States,Dallas,Texas,75201,Central,OFF-ST-10001165,Office Supplies,Storage,Avery Mobile Filing Cabinet v2.3,80.88,2,0.4,-29.66
6920,CA-2024-104152,2024-09-04,2024-09-05,First Class,KA-10521,Linda Williams,Consumer,United States,Columbus,Ohio,43215,East,FUR-FU-10001318,Furniture,Furnishings,Dell Desk Lamp v7.9,46.54,3,0.8,-139.63
